Month    ProductName  TotalQuantity
22222       Customer_22222  MAHARASHTRA             3113.0    
23006       Customer_23006  TAMIL NADU              3113.0    
35074       Customer_35074  TELANGANA               3113.0    
37334       Customer_37334  TELANGANA               3113.0    
37699       Customer_37699  MAHARASHTRA             3113.0    
4778        Customer_4778   TELANGANA               3112.0    
5297        Customer_5297   MAHARASHTRA             3112.0    
12664       Customer_12664  KARNATAKA               3112.0    
15224       Customer_15224  KARNATAKA               3112.0    
23068       Customer_23068  MAHARASHTRA             3112.0    
24081       Customer_24081  MAHARASHTRA             3112.0    
39487       Customer_39487  KERALA                  3112.0    
12002       Customer_12002  TELANGANA               3111.95   
35945       Customer_35945  KARNATAKA               3111.53   
18411       Customer_18411  UTTAR PRADESH           3111.33   
22199       Customer_22199  CHHATTISGARH            3111.0    
23066       Customer_23066  UTTAR PRADESH           3111.0    
27588       Customer_27588  KARNATAKA               3111.0    
29695       Customer_29695  KARNATAKA               3111.0    
31231       Customer_31231  ASSAM                   3111.0    
37328       Customer_37328  UTTAR PRADESH           3110.24   
28474       Customer_28474  TAMIL NADU              3110.0    
28524       Customer_28524  KERALA                  3110.0    
11700       Customer_11700  MAHARASHTRA             3109.0    
18851       Customer_18851  MAHARASHTRA             3109.0    
20256       Customer_20256  TAMIL NADU              3109.0    
24884       Customer_24884  UTTARAKHAND             3109.0    
29592       Customer_29592  MAHARASHTRA             3109.0    
37168       Customer_37168  Gujarat                 3108.67   
15482       Customer_15482  BIHAR                   3108.62   
4225        Customer_4225   DELHI                   3108.0    
8412        Customer_8412   KARNATAKA               3108.0    
12016       Customer_12016  TAMIL NADU              3108.0    
14249       Customer_14249  MAHARASHTRA             3108.0    
27106       Customer_27106  WEST BENGAL             3108.0    
35333       Customer_35333  TELANGANA               3108.0    
37173       Customer_37173  JHARKHAND               3108.0    
6642        Customer_6642   KERALA                  3107.0    
11825       Customer_11825  KARNATAKA               3107.0    
17011       Customer_17011  TAMIL NADU              3107.0    
26361       Customer_26361  DELHI                   3107.0    
26660       Customer_26660  MAHARASHTRA             3107.0    
39629       Customer_39629  KARNATAKA               3107.0    
31999       Customer_31999  KARNATAKA               3106.8    
11151       Customer_11151  UTTAR PRADESH           3106.0    
22886       Customer_22886  HARYANA                 3106.0    
26376       Customer_26376  MADHYA PRADESH          3106.0    
27628       Customer_27628  MAHARASHTRA             3106.0    
32573       Customer_32573  MAHARASHTRA             3106.0    
599         Customer_599    KARNATAKA               3105.0    
19999       Customer_19999  KARNATAKA               3105.0    
13958       Customer_13958  WEST BENGAL             3104.1    
37320       Customer_37320  MAHARASHTRA             3104.1    
2344        Customer_2344   UTTAR PRADESH           3104.0    
7359        Customer_7359   TELANGANA               3104.0    
8589        Customer_8589   JAMMU & KASHMIR         3104.0    
18270       Customer_18270  ASSAM                   3104.0    
33328       Customer_33328  Gujarat                 3104.0    
34282       Customer_34282  TAMIL NADU              3104.0    
34488       Customer_34488  UTTAR PRADESH           3104.0    
27663       Customer_27663  KARNATAKA               3103.29   
2032        Customer_2032   UTTAR PRADESH           3103.0    
5150        Customer_5150   RAJASTHAN               3103.0    
6511        Customer_6511   MAHARASHTRA             3103.0    
13000       Customer_13000  UTTAR PRADESH           3103.0    
18605       Customer_18605  KERALA                  3103.0    
18612       Customer_18612  MAHARASHTRA             3103.0    
31117       Customer_31117  TELANGANA               3103.0    
5135        Customer_5135   KARNATAKA               3102.0    
14203       Customer_14203  KERALA                  3102.0    
14568       Customer_14568  HARYANA                 3102.0    
28476       Customer_28476  DELHI                   3102.0    
30464       Customer_30464  KARNATAKA               3102.0    
30627       Customer_30627  ANDHRA PRADESH          3102.0    
39615       Customer_39615  UTTAR PRADESH           3102.0    
2684        Customer_2684   MAHARASHTRA             3101.0    
13720       Customer_13720  MADHYA PRADESH          3101.0    
25436       Customer_25436  KERALA                  3101.0    
39811       Customer_39811  TAMIL NADU              3101.0    
723         Customer_723    TELANGANA               3100.86   
38530       Customer_38530  DELHI                   3100.24   
1108        Customer_1108   TAMIL NADU              3100.0    
9201        Customer_9201   MAHARASHTRA             3100.0    
33278       Customer_33278  MAHARASHTRA             3100.0    
37713       Customer_37713  WEST BENGAL             3100.0    
230         Customer_230    Gujarat                 3099.0    
8931        Customer_8931   DELHI                   3099.0    
9670        Customer_9670   MAHARASHTRA             3099.0    
10736       Customer_10736  TAMIL NADU              3099.0    
17858       Customer_17858  TAMIL NADU              3099.0    
21199       Customer_21199  KARNATAKA               3099.0    
28500       Customer_28500  UTTARAKHAND             3099.0    
29383       Customer_29383  ANDHRA PRADESH          3099.0    
30019       Customer_30019  PUNJAB                  3099.0    
32139       Customer_32139  KARNATAKA               3099.0    
34451       Customer_34451  WEST BENGAL             3099.0    
39373       Customer_39373  KARNATAKA               3099.0    
10596       Customer_10596  PUNJAB                  3098.48   
7113        Customer_7113   KARNATAKA               3098.0    
12514       Customer_12514  DELHI                   3098.0    
14578       Customer_14578  TAMIL NADU              3098.0    
27807       Customer_27807  WEST BENGAL             3098.0    
33140       Customer_33140  KERALA                  3098.0    
38074       Customer_38074  MAHARASHTRA             3098.0    
11671       Customer_11671  TELANGANA               3097.0    
14374       Customer_14374  BIHAR                   3097.0    
37968       Customer_37968  MAHARASHTRA             3097.0    
32551       Customer_32551  DELHI                   3096.33   
3528        Customer_3528   UTTAR PRADESH           3096.0    
12730       Customer_12730  UTTAR PRADESH           3096.0    
22585       Customer_22585  Gujarat                 3096.0    
39011       Customer_39011  MAHARASHTRA             3096.0    
23277       Customer_23277  Gujarat                 3095.0    
31336       Customer_31336  TAMIL NADU              3095.0    
38207       Customer_38207  UTTAR PRADESH           3095.0    
17979       Customer_17979  TELANGANA               3094.86   
34269       Customer_34269  KERALA                  3094.29   
16380       Customer_16380  JHARKHAND               3094.0    
22845       Customer_22845  KARNATAKA               3094.0    
24220       Customer_24220  RAJASTHAN               3094.0    
31031       Customer_31031  TAMIL NADU              3094.0    
31705       Customer_31705  TELANGANA               3094.0    
31765       Customer_31765  TAMIL NADU              3094.0    
13678       Customer_13678  MAHARASHTRA             3093.95   
3752        Customer_3752   TAMIL NADU              3093.38   
22382       Customer_22382  DELHI                   3093.0    
30384       Customer_30384  ASSAM                   3093.0    
33394       Customer_33394  SIKKIM                  3093.0    
34603       Customer_34603  MADHYA PRADESH          3093.0    
38223       Customer_38223  KARNATAKA               3093.0    
38890       Customer_38890  ODISHA                  3093.0    
16762       Customer_16762  TELANGANA               3092.81   
39874       Customer_39874  DELHI                   3092.62   
14052       Customer_14052  ANDHRA PRADESH          3092.33   
3056        Customer_3056   MAHARASHTRA             3092.0    
16954       Customer_16954  HARYANA                 3092.0    
21240       Customer_21240  MAHARASHTRA             3092.0    
21662       Customer_21662  RAJASTHAN               3092.0    
23862       Customer_23862  TELANGANA               3092.0    
12079       Customer_12079  MAHARASHTRA             3091.95   
39654       Customer_39654  KARNATAKA               3091.38   
4807        Customer_4807   TELANGANA               3091.0    
12691       Customer_12691  TAMIL NADU              3091.0    
16877       Customer_16877  KARNATAKA               3091.0    
17697       Customer_17697  KARNATAKA               3091.0    
19775       Customer_19775  MAHARASHTRA             3091.0    
